instant_hour,dteday,season_hour,yr_hour,mnth_hour,hr,holiday_hour,weekday_hour,workingday_hour,weathersit_hour,temp_hour,atemp_hour,hum_hour,windspeed_hour,casual_hour,registered_hour,cnt_hour,duration_days,instant_day,season_day,yr_day,mnth_day,holiday_day,weekday_day,workingday_day,weathersit_day,temp_day,atemp_day,hum_day,windspeed_day,casual_day,registered_day,cnt_day,status,temp_group
6932,2011-10-21,4,0,10,10,0,5,1,1,0.46,0.4545,0.51,0.1642,32,106,138,293.0,294,4,0,10,0,5,1,1,0.4275,0.423596,0.574167,0.221396,676,3628,4304,Active,Normal
6933,2011-10-21,4,0,10,11,0,5,1,1,0.5,0.4848,0.45,0.2239,39,135,174,293.0,294,4,0,10,0,5,1,1,0.4275,0.423596,0.574167,0.221396,676,3628,4304,Active,Normal
6934,2011-10-21,4,0,10,12,0,5,1,1,0.5,0.4848,0.45,0.2985,47,193,240,293.0,294,4,0,10,0,5,1,1,0.4275,0.423596,0.574167,0.221396,676,3628,4304,Active,Normal
6935,2011-10-21,4,0,10,13,0,5,1,1,0.48,0.4697,0.48,0.3284,43,163,206,293.0,294,4,0,10,0,5,1,1,0.4275,0.423596,0.574167,0.221396,676,3628,4304,Active,Normal
6936,2011-10-21,4,0,10,14,0,5,1,1,0.52,0.5,0.42,0.2985,67,131,198,293.0,294,4,0,10,0,5,1,1,0.4275,0.423596,0.574167,0.221396,676,3628,4304,Active,Normal
6937,2011-10-21,4,0,10,15,0,5,1,1,0.5,0.4848,0.45,0.2836,57,178,235,293.0,294,4,0,10,0,5,1,1,0.4275,0.423596,0.574167,0.221396,676,3628,4304,Active,Normal
6938,2011-10-21,4,0,10,16,0,5,1,1,0.5,0.4848,0.45,0.2537,60,242,302,293.0,294,4,0,10,0,5,1,1,0.4275,0.423596,0.574167,0.221396,676,3628,4304,Active,Normal
6939,2011-10-21,4,0,10,17,0,5,1,2,0.46,0.4545,0.51,0.2537,79,445,524,293.0,294,4,0,10,0,5,1,1,0.4275,0.423596,0.574167,0.221396,676,3628,4304,Active,Normal
6940,2011-10-21,4,0,10,18,0,5,1,2,0.44,0.4394,0.54,0.2537,43,354,397,293.0,294,4,0,10,0,5,1,1,0.4275,0.423596,0.574167,0.221396,676,3628,4304,Active,Normal
6941,2011-10-21,4,0,10,19,0,5,1,2,0.44,0.4394,0.54,0.3881,25,228,253,293.0,294,4,0,10,0,5,1,1,0.4275,0.423596,0.574167,0.221396,676,3628,4304,Active,Normal
6942,2011-10-21,4,0,10,20,0,5,1,2,0.44,0.4394,0.54,0.2239,29,155,184,293.0,294,4,0,10,0,5,1,1,0.4275,0.423596,0.574167,0.221396,676,3628,4304,Active,Normal
6943,2011-10-21,4,0,10,21,0,5,1,1,0.42,0.4242,0.58,0.1642,31,112,143,293.0,294,4,0,10,0,5,1,1,0.4275,0.423596,0.574167,0.221396,676,3628,4304,Active,Normal
6944,2011-10-21,4,0,10,22,0,5,1,1,0.42,0.4242,0.54,0.1642,24,89,113,293.0,294,4,0,10,0,5,1,1,0.4275,0.423596,0.574167,0.221396,676,3628,4304,Active,Normal
6945,2011-10-21,4,0,10,23,0,5,1,1,0.4,0.4091,0.62,0.2239,18,99,117,293.0,294,4,0,10,0,5,1,1,0.4275,0.423596,0.574167,0.221396,676,3628,4304,Active,Normal
6946,2011-10-22,4,0,10,0,0,6,0,1,0.4,0.4091,0.62,0.194,16,80,96,294.0,295,4,0,10,0,6,0,1,0.4225,0.425492,0.629167,0.0926667,1499,2809,4308,Active,Normal
6947,2011-10-22,4,0,10,1,0,6,0,1,0.4,0.4091,0.62,0.194,20,50,70,294.0,295,4,0,10,0,6,0,1,0.4225,0.425492,0.629167,0.0926667,1499,2809,4308,Active,Normal
6948,2011-10-22,4,0,10,2,0,6,0,1,0.4,0.4091,0.62,0.2537,6,25,31,294.0,295,4,0,10,0,6,0,1,0.4225,0.425492,0.629167,0.0926667,1499,2809,4308,Active,Normal
6949,2011-10-22,4,0,10,3,0,6,0,1,0.4,0.4091,0.62,0.1343,1,19,20,294.0,295,4,0,10,0,6,0,1,0.4225,0.425492,0.629167,0.0926667,1499,2809,4308,Active,Normal
6950,2011-10-22,4,0,10,4,0,6,0,1,0.38,0.3939,0.66,0.0896,4,4,8,294.0,295,4,0,10,0,6,0,1,0.4225,0.425492,0.629167,0.0926667,1499,2809,4308,Active,Normal
6951,2011-10-22,4,0,10,5,0,6,0,1,0.38,0.3939,0.66,0.0,1,7,8,294.0,295,4,0,10,0,6,0,1,0.4225,0.425492,0.629167,0.0926667,1499,2809,4308,Active,Normal
6952,2011-10-22,4,0,10,6,0,6,0,1,0.36,0.3788,0.71,0.0,1,17,18,294.0,295,4,0,10,0,6,0,1,0.4225,0.425492,0.629167,0.0926667,1499,2809,4308,Active,Normal
6953,2011-10-22,4,0,10,7,0,6,0,1,0.36,0.3636,0.76,0.1045,8,49,57,294.0,295,4,0,10,0,6,0,1,0.4225,0.425492,0.629167,0.0926667,1499,2809,4308,Active,Normal
6954,2011-10-22,4,0,10,8,0,6,0,1,0.4,0.4091,0.71,0.0,26,88,114,294.0,295,4,0,10,0,6,0,1,0.4225,0.425492,0.629167,0.0926667,1499,2809,4308,Active,Normal
6955,2011-10-22,4,0,10,9,0,6,0,1,0.42,0.4242,0.67,0.0896,47,122,169,294.0,295,4,0,10,0,6,0,1,0.4225,0.425492,0.629167,0.0926667,1499,2809,4308,Active,Normal
6956,2011-10-22,4,0,10,10,0,6,0,2,0.44,0.4394,0.62,0.1045,87,149,236,294.0,295,4,0,10,0,6,0,1,0.4225,0.425492,0.629167,0.0926667,1499,2809,4308,Active,Normal
6957,2011-10-22,4,0,10,11,0,6,0,2,0.44,0.4394,0.62,0.1045,110,172,282,294.0,295,4,0,10,0,6,0,1,0.4225,0.425492,0.629167,0.0926667,1499,2809,4308,Active,Normal
6958,2011-10-22,4,0,10,12,0,6,0,1,0.46,0.4545,0.55,0.0896,132,211,343,294.0,295,4,0,10,0,6,0,1,0.4225,0.425492,0.629167,0.0926667,1499,2809,4308,Active,Normal
6959,2011-10-22,4,0,10,13,0,6,0,1,0.5,0.4848,0.45,0.0,136,186,322,294.0,295,4,0,10,0,6,0,1,0.4225,0.425492,0.629167,0.0926667,1499,2809,4308,Active,Normal
6960,2011-10-22,4,0,10,14,0,6,0,2,0.48,0.4697,0.48,0.2239,133,177,310,294.0,295,4,0,10,0,6,0,1,0.4225,0.425492,0.629167,0.0926667,1499,2809,4308,Active,Normal
6961,2011-10-22,4,0,10,15,0,6,0,1,0.48,0.4697,0.51,0.2239,159,223,382,294.0,295,4,0,10,0,6,0,1,0.4225,0.425492,0.629167,0.0926667,1499,2809,4308,Active,Normal
6962,2011-10-22,4,0,10,16,0,6,0,1,0.5,0.4848,0.45,0.194,169,190,359,294.0,295,4,0,10,0,6,0,1,0.4225,0.425492,0.629167,0.0926667,1499,2809,4308,Active,Normal
6963,2011-10-22,4,0,10,17,0,6,0,1,0.46,0.4545,0.55,0.1343,143,217,360,294.0,295,4,0,10,0,6,0,1,0.4225,0.425492,0.629167,0.0926667,1499,2809,4308,Active,Normal
6964,2011-10-22,4,0,10,18,0,6,0,1,0.44,0.4394,0.54,0.0896,111,224,335,294.0,295,4,0,10,0,6,0,1,0.4225,0.425492,0.629167,0.0926667,1499,2809,4308,Active,Normal
6965,2011-10-22,4,0,10,19,0,6,0,1,0.44,0.4394,0.67,0.0,47,173,220,294.0,295,4,0,10,0,6,0,1,0.4225,0.425492,0.629167,0.0926667,1499,2809,4308,Active,Normal
6966,2011-10-22,4,0,10,20,0,6,0,1,0.42,0.4242,0.67,0.0,48,111,159,294.0,295,4,0,10,0,6,0,1,0.4225,0.425492,0.629167,0.0926667,1499,2809,4308,Active,Normal
6967,2011-10-22,4,0,10,21,0,6,0,1,0.4,0.4091,0.76,0.0,37,120,157,294.0,295,4,0,10,0,6,0,1,0.4225,0.425492,0.629167,0.0926667,1499,2809,4308,Active,Normal
6968,2011-10-22,4,0,10,22,0,6,0,1,0.4,0.4091,0.76,0.0,30,114,144,294.0,295,4,0,10,0,6,0,1,0.4225,0.425492,0.629167,0.0926667,1499,2809,4308,Active,Normal
6969,2011-10-22,4,0,10,23,0,6,0,1,0.38,0.3939,0.82,0.0,27,81,108,294.0,295,4,0,10,0,6,0,1,0.4225,0.425492,0.629167,0.0926667,1499,2809,4308,Active,Normal
6970,2011-10-23,4,0,10,0,0,0,0,1,0.36,0.3788,0.87,0.0,24,64,88,295.0,296,4,0,10,0,0,0,1,0.421667,0.422333,0.74125,0.0995125,1619,2762,4381,Active,Normal
6971,2011-10-23,4,0,10,1,0,0,0,1,0.36,0.3788,0.87,0.0,11,60,71,295.0,296,4,0,10,0,0,0,1,0.421667,0.422333,0.74125,0.0995125,1619,2762,4381,Active,Normal
6972,2011-10-23,4,0,10,2,0,0,0,1,0.34,0.3485,0.87,0.0896,10,40,50,295.0,296,4,0,10,0,0,0,1,0.421667,0.422333,0.74125,0.0995125,1619,2762,4381,Active,Normal
6973,2011-10-23,4,0,10,3,0,0,0,1,0.34,0.3636,0.87,0.0,15,31,46,295.0,296,4,0,10,0,0,0,1,0.421667,0.422333,0.74125,0.0995125,1619,2762,4381,Active,Normal
6974,2011-10-23,4,0,10,4,0,0,0,1,0.34,0.3636,0.87,0.0,5,1,6,295.0,296,4,0,10,0,0,0,1,0.421667,0.422333,0.74125,0.0995125,1619,2762,4381,Active,Normal
6975,2011-10-23,4,0,10,5,0,0,0,1,0.32,0.3485,0.87,0.0,1,2,3,295.0,296,4,0,10,0,0,0,1,0.421667,0.422333,0.74125,0.0995125,1619,2762,4381,Active,Normal
6976,2011-10-23,4,0,10,6,0,0,0,1,0.32,0.3333,0.87,0.1045,0,12,12,295.0,296,4,0,10,0,0,0,1,0.421667,0.422333,0.74125,0.0995125,1619,2762,4381,Active,Normal
6977,2011-10-23,4,0,10,7,0,0,0,1,0.34,0.3485,0.87,0.0896,3,18,21,295.0,296,4,0,10,0,0,0,1,0.421667,0.422333,0.74125,0.0995125,1619,2762,4381,Active,Normal
6978,2011-10-23,4,0,10,8,0,0,0,1,0.36,0.3485,0.87,0.1343,32,56,88,295.0,296,4,0,10,0,0,0,1,0.421667,0.422333,0.74125,0.0995125,1619,2762,4381,Active,Normal
6979,2011-10-23,4,0,10,9,0,0,0,1,0.4,0.4091,0.76,0.0,48,95,143,295.0,296,4,0,10,0,0,0,1,0.421667,0.422333,0.74125,0.0995125,1619,2762,4381,Active,Normal
6980,2011-10-23,4,0,10,10,0,0,0,1,0.42,0.4242,0.71,0.0896,104,185,289,295.0,296,4,0,10,0,0,0,1,0.421667,0.422333,0.74125,0.0995125,1619,2762,4381,Active,Normal
6981,2011-10-23,4,0,10,11,0,0,0,1,0.46,0.4545,0.72,0.1642,131,202,333,295.0,296,4,0,10,0,0,0,1,0.421667,0.422333,0.74125,0.0995125,1619,2762,4381,Active,Normal
6982,2011-10-23,4,0,10,12,0,0,0,1,0.5,0.4848,0.59,0.2537,164,249,413,295.0,296,4,0,10,0,0,0,1,0.421667,0.422333,0.74125,0.0995125,1619,2762,4381,Active,Normal
6983,2011-10-23,4,0,10,13,0,0,0,1,0.52,0.5,0.55,0.194,160,255,415,295.0,296,4,0,10,0,0,0,1,0.421667,0.422333,0.74125,0.0995125,1619,2762,4381,Active,Normal
6984,2011-10-23,4,0,10,14,0,0,0,1,0.52,0.5,0.55,0.2239,192,216,408,295.0,296,4,0,10,0,0,0,1,0.421667,0.422333,0.74125,0.0995125,1619,2762,4381,Active,Normal
6985,2011-10-23,4,0,10,15,0,0,0,1,0.52,0.5,0.52,0.1642,171,216,387,295.0,296,4,0,10,0,0,0,1,0.421667,0.422333,0.74125,0.0995125,1619,2762,4381,Active,Normal
6986,2011-10-23,4,0,10,16,0,0,0,1,0.52,0.5,0.55,0.194,188,217,405,295.0,296,4,0,10,0,0,0,1,0.421667,0.422333,0.74125,0.0995125,1619,2762,4381,Active,Normal
6987,2011-10-23,4,0,10,17,0,0,0,1,0.5,0.4848,0.63,0.1343,120,220,340,295.0,296,4,0,10,0,0,0,1,0.421667,0.422333,0.74125,0.0995125,1619,2762,4381,Active,Normal
6988,2011-10-23,4,0,10,18,0,0,0,1,0.5,0.4848,0.63,0.1045,88,196,284,295.0,296,4,0,10,0,0,0,1,0.421667,0.422333,0.74125,0.0995125,1619,2762,4381,Active,Normal
6989,2011-10-23,4,0,10,19,0,0,0,1,0.46,0.4545,0.77,0.0,53,140,193,295.0,296,4,0,10,0,0,0,1,0.421667,0.422333,0.74125,0.0995125,1619,2762,4381,Active,Normal
6990,2011-10-23,4,0,10,20,0,0,0,1,0.44,0.4394,0.72,0.0896,32,112,144,295.0,296,4,0,10,0,0,0,1,0.421667,0.422333,0.74125,0.0995125,1619,2762,4381,Active,Normal
6991,2011-10-23,4,0,10,21,0,0,0,1,0.44,0.4394,0.72,0.0896,24,75,99,295.0,296,4,0,10,0,0,0,1,0.421667,0.422333,0.74125,0.0995125,1619,2762,4381,Active,Normal
6992,2011-10-23,4,0,10,22,0,0,0,1,0.42,0.4242,0.77,0.1045,25,69,94,295.0,296,4,0,10,0,0,0,1,0.421667,0.422333,0.74125,0.0995125,1619,2762,4381,Active,Normal
6993,2011-10-23,4,0,10,23,0,0,0,1,0.42,0.4242,0.77,0.1642,18,31,49,295.0,296,4,0,10,0,0,0,1,0.421667,0.422333,0.74125,0.0995125,1619,2762,4381,Active,Normal
6994,2011-10-24,4,0,10,0,0,1,1,1,0.42,0.4242,0.77,0.0,6,26,32,296.0,297,4,0,10,0,1,1,1,0.463333,0.457067,0.772083,0.118792,699,3488,4187,Active,Normal
6995,2011-10-24,4,0,10,1,0,1,1,1,0.4,0.4091,0.82,0.1343,7,8,15,296.0,297,4,0,10,0,1,1,1,0.463333,0.457067,0.772083,0.118792,699,3488,4187,Active,Normal
6996,2011-10-24,4,0,10,2,0,1,1,1,0.4,0.4091,0.87,0.1045,1,6,7,296.0,297,4,0,10,0,1,1,1,0.463333,0.457067,0.772083,0.118792,699,3488,4187,Active,Normal
6997,2011-10-24,4,0,10,3,0,1,1,1,0.4,0.4091,0.82,0.0896,1,3,4,296.0,297,4,0,10,0,1,1,1,0.463333,0.457067,0.772083,0.118792,699,3488,4187,Active,Normal
6998,2011-10-24,4,0,10,4,0,1,1,1,0.4,0.4091,0.82,0.0,1,5,6,296.0,297,4,0,10,0,1,1,1,0.463333,0.457067,0.772083,0.118792,699,3488,4187,Active,Normal
6999,2011-10-24,4,0,10,5,0,1,1,1,0.38,0.3939,0.87,0.0,2,19,21,296.0,297,4,0,10,0,1,1,1,0.463333,0.457067,0.772083,0.118792,699,3488,4187,Active,Normal
7000,2011-10-24,4,0,10,6,0,1,1,1,0.4,0.4091,0.87,0.1045,3,83,86,296.0,297,4,0,10,0,1,1,1,0.463333,0.457067,0.772083,0.118792,699,3488,4187,Active,Normal
7001,2011-10-24,4,0,10,7,0,1,1,2,0.38,0.3939,0.94,0.1045,11,274,285,296.0,297,4,0,10,0,1,1,1,0.463333,0.457067,0.772083,0.118792,699,3488,4187,Active,Normal
7002,2011-10-24,4,0,10,8,0,1,1,2,0.42,0.4242,0.88,0.1642,20,378,398,296.0,297,4,0,10,0,1,1,1,0.463333,0.457067,0.772083,0.118792,699,3488,4187,Active,Normal
7003,2011-10-24,4,0,10,9,0,1,1,2,0.44,0.4394,0.82,0.1642,29,166,195,296.0,297,4,0,10,0,1,1,1,0.463333,0.457067,0.772083,0.118792,699,3488,4187,Active,Normal
7004,2011-10-24,4,0,10,10,0,1,1,2,0.46,0.4545,0.82,0.2537,47,82,129,296.0,297,4,0,10,0,1,1,1,0.463333,0.457067,0.772083,0.118792,699,3488,4187,Active,Normal
7005,2011-10-24,4,0,10,11,0,1,1,2,0.5,0.4848,0.72,0.1642,59,109,168,296.0,297,4,0,10,0,1,1,1,0.463333,0.457067,0.772083,0.118792,699,3488,4187,Active,Normal
7006,2011-10-24,4,0,10,12,0,1,1,2,0.52,0.5,0.68,0.1045,64,156,220,296.0,297,4,0,10,0,1,1,1,0.463333,0.457067,0.772083,0.118792,699,3488,4187,Active,Normal
7007,2011-10-24,4,0,10,13,0,1,1,2,0.54,0.5152,0.64,0.2239,60,138,198,296.0,297,4,0,10,0,1,1,1,0.463333,0.457067,0.772083,0.118792,699,3488,4187,Active,Normal
7008,2011-10-24,4,0,10,14,0,1,1,2,0.54,0.5152,0.64,0.194,63,143,206,296.0,297,4,0,10,0,1,1,1,0.463333,0.457067,0.772083,0.118792,699,3488,4187,Active,Normal
7009,2011-10-24,4,0,10,15,0,1,1,1,0.56,0.5303,0.6,0.1642,52,125,177,296.0,297,4,0,10,0,1,1,1,0.463333,0.457067,0.772083,0.118792,699,3488,4187,Active,Normal
7010,2011-10-24,4,0,10,16,0,1,1,1,0.54,0.5152,0.64,0.194,68,242,310,296.0,297,4,0,10,0,1,1,1,0.463333,0.457067,0.772083,0.118792,699,3488,4187,Active,Normal
7011,2011-10-24,4,0,10,17,0,1,1,1,0.52,0.5,0.68,0.1343,87,527,614,296.0,297,4,0,10,0,1,1,1,0.463333,0.457067,0.772083,0.118792,699,3488,4187,Active,Normal
7012,2011-10-24,4,0,10,18,0,1,1,1,0.54,0.5152,0.6,0.0896,58,428,486,296.0,297,4,0,10,0,1,1,1,0.463333,0.457067,0.772083,0.118792,699,3488,4187,Active,Normal
7013,2011-10-24,4,0,10,19,0,1,1,3,0.48,0.4697,0.82,0.0,25,212,237,296.0,297,4,0,10,0,1,1,1,0.463333,0.457067,0.772083,0.118792,699,3488,4187,Active,Normal
7014,2011-10-24,4,0,10,20,0,1,1,1,0.48,0.4697,0.82,0.1045,11,118,129,296.0,297,4,0,10,0,1,1,1,0.463333,0.457067,0.772083,0.118792,699,3488,4187,Active,Normal
7015,2011-10-24,4,0,10,21,0,1,1,1,0.46,0.4545,0.87,0.1045,12,114,126,296.0,297,4,0,10,0,1,1,1,0.463333,0.457067,0.772083,0.118792,699,3488,4187,Active,Normal
7016,2011-10-24,4,0,10,22,0,1,1,1,0.48,0.4697,0.75,0.1642,3,76,79,296.0,297,4,0,10,0,1,1,1,0.463333,0.457067,0.772083,0.118792,699,3488,4187,Active,Normal
7017,2011-10-24,4,0,10,23,0,1,1,1,0.46,0.4545,0.77,0.0896,9,50,59,296.0,297,4,0,10,0,1,1,1,0.463333,0.457067,0.772083,0.118792,699,3488,4187,Active,Normal
7018,2011-10-25,4,0,10,0,0,2,1,1,0.44,0.4394,0.77,0.1343,4,26,30,297.0,298,4,0,10,0,2,1,1,0.471667,0.463375,0.622917,0.166658,695,3992,4687,Active,Normal
7019,2011-10-25,4,0,10,1,0,2,1,1,0.44,0.4394,0.77,0.1343,5,6,11,297.0,298,4,0,10,0,2,1,1,0.471667,0.463375,0.622917,0.166658,695,3992,4687,Active,Normal
7020,2011-10-25,4,0,10,2,0,2,1,1,0.42,0.4242,0.82,0.1343,2,3,5,297.0,298,4,0,10,0,2,1,1,0.471667,0.463375,0.622917,0.166658,695,3992,4687,Active,Normal
7021,2011-10-25,4,0,10,3,0,2,1,1,0.4,0.4091,0.87,0.0,1,3,4,297.0,298,4,0,10,0,2,1,1,0.471667,0.463375,0.622917,0.166658,695,3992,4687,Active,Normal
7022,2011-10-25,4,0,10,4,0,2,1,1,0.38,0.3939,0.87,0.1343,0,5,5,297.0,298,4,0,10,0,2,1,1,0.471667,0.463375,0.622917,0.166658,695,3992,4687,Active,Normal
7023,2011-10-25,4,0,10,5,0,2,1,1,0.38,0.3939,0.87,0.1343,0,24,24,297.0,298,4,0,10,0,2,1,1,0.471667,0.463375,0.622917,0.166658,695,3992,4687,Active,Normal
7024,2011-10-25,4,0,10,6,0,2,1,1,0.38,0.3939,0.82,0.1045,3,95,98,297.0,298,4,0,10,0,2,1,1,0.471667,0.463375,0.622917,0.166658,695,3992,4687,Active,Normal
7025,2011-10-25,4,0,10,7,0,2,1,1,0.4,0.4091,0.76,0.194,15,299,314,297.0,298,4,0,10,0,2,1,1,0.471667,0.463375,0.622917,0.166658,695,3992,4687,Active,Normal
7026,2011-10-25,4,0,10,8,0,2,1,1,0.44,0.4394,0.72,0.0,25,383,408,297.0,298,4,0,10,0,2,1,1,0.471667,0.463375,0.622917,0.166658,695,3992,4687,Active,Normal
7027,2011-10-25,4,0,10,9,0,2,1,1,0.48,0.4697,0.55,0.2239,29,194,223,297.0,298,4,0,10,0,2,1,1,0.471667,0.463375,0.622917,0.166658,695,3992,4687,Active,Normal
7028,2011-10-25,4,0,10,10,0,2,1,1,0.5,0.4848,0.51,0.2537,26,102,128,297.0,298,4,0,10,0,2,1,1,0.471667,0.463375,0.622917,0.166658,695,3992,4687,Active,Normal
7029,2011-10-25,4,0,10,11,0,2,1,1,0.52,0.5,0.48,0.2836,46,120,166,297.0,298,4,0,10,0,2,1,1,0.471667,0.463375,0.622917,0.166658,695,3992,4687,Active,Normal
7030,2011-10-25,4,0,10,12,0,2,1,1,0.54,0.5152,0.39,0.3582,35,165,200,297.0,298,4,0,10,0,2,1,1,0.471667,0.463375,0.622917,0.166658,695,3992,4687,Active,Normal
7031,2011-10-25,4,0,10,13,0,2,1,1,0.56,0.5303,0.37,0.3881,37,161,198,297.0,298,4,0,10,0,2,1,1,0.471667,0.463375,0.622917,0.166658,695,3992,4687,Active,Normal
7032,2011-10-25,4,0,10,14,0,2,1,1,0.56,0.5303,0.4,0.2537,66,134,200,297.0,298,4,0,10,0,2,1,1,0.471667,0.463375,0.622917,0.166658,695,3992,4687,Active,Normal
7033,2011-10-25,4,0,10,15,0,2,1,1,0.56,0.5303,0.37,0.1045,63,171,234,297.0,298,4,0,10,0,2,1,1,0.471667,0.463375,0.622917,0.166658,695,3992,4687,Active,Normal
7034,2011-10-25,4,0,10,16,0,2,1,1,0.56,0.5303,0.37,0.194,52,233,285,297.0,298,4,0,10,0,2,1,1,0.471667,0.463375,0.622917,0.166658,695,3992,4687,Active,Normal
7035,2011-10-25,4,0,10,17,0,2,1,1,0.56,0.5303,0.37,0.1045,68,517,585,297.0,298,4,0,10,0,2,1,1,0.471667,0.463375,0.622917,0.166658,695,3992,4687,Active,Normal
7036,2011-10-25,4,0,10,18,0,2,1,1,0.52,0.5,0.42,0.1045,65,453,518,297.0,298,4,0,10,0,2,1,1,0.471667,0.463375,0.622917,0.166658,695,3992,4687,Active,Normal
7037,2011-10-25,4,0,10,19,0,2,1,1,0.48,0.4697,0.67,0.194,44,294,338,297.0,298,4,0,10,0,2,1,1,0.471667,0.463375,0.622917,0.166658,695,3992,4687,Active,Normal
7038,2011-10-25,4,0,10,20,0,2,1,1,0.46,0.4545,0.67,0.1045,40,208,248,297.0,298,4,0,10,0,2,1,1,0.471667,0.463375,0.622917,0.166658,695,3992,4687,Active,Normal
7039,2011-10-25,4,0,10,21,0,2,1,1,0.44,0.4394,0.72,0.1343,32,169,201,297.0,298,4,0,10,0,2,1,1,0.471667,0.463375,0.622917,0.166658,695,3992,4687,Active,Normal
7040,2011-10-25,4,0,10,22,0,2,1,1,0.46,0.4545,0.67,0.194,22,148,170,297.0,298,4,0,10,0,2,1,1,0.471667,0.463375,0.622917,0.166658,695,3992,4687,Active,Normal
7041,2011-10-25,4,0,10,23,0,2,1,1,0.44,0.4394,0.72,0.1343,15,79,94,297.0,298,4,0,10,0,2,1,1,0.471667,0.463375,0.622917,0.166658,695,3992,4687,Active,Normal
7042,2011-10-26,4,0,10,0,0,3,1,1,0.44,0.4394,0.72,0.194,4,28,32,298.0,299,4,0,10,0,3,1,2,0.484167,0.472846,0.720417,0.148642,404,3490,3894,Active,Normal
7043,2011-10-26,4,0,10,1,0,3,1,1,0.44,0.4394,0.67,0.2537,3,9,12,298.0,299,4,0,10,0,3,1,2,0.484167,0.472846,0.720417,0.148642,404,3490,3894,Active,Normal
7044,2011-10-26,4,0,10,2,0,3,1,1,0.44,0.4394,0.67,0.1642,2,1,3,298.0,299,4,0,10,0,3,1,2,0.484167,0.472846,0.720417,0.148642,404,3490,3894,Active,Normal
7045,2011-10-26,4,0,10,3,0,3,1,1,0.44,0.4394,0.67,0.2239,0,3,3,298.0,299,4,0,10,0,3,1,2,0.484167,0.472846,0.720417,0.148642,404,3490,3894,Active,Normal
7046,2011-10-26,4,0,10,4,0,3,1,1,0.42,0.4242,0.71,0.2537,0,5,5,298.0,299,4,0,10,0,3,1,2,0.484167,0.472846,0.720417,0.148642,404,3490,3894,Active,Normal
7047,2011-10-26,4,0,10,5,0,3,1,1,0.42,0.4242,0.71,0.2239,0,21,21,298.0,299,4,0,10,0,3,1,2,0.484167,0.472846,0.720417,0.148642,404,3490,3894,Active,Normal
7048,2011-10-26,4,0,10,6,0,3,1,1,0.42,0.4242,0.71,0.2239,0,92,92,298.0,299,4,0,10,0,3,1,2,0.484167,0.472846,0.720417,0.148642,404,3490,3894,Active,Normal
7049,2011-10-26,4,0,10,7,0,3,1,1,0.42,0.4242,0.71,0.1642,15,284,299,298.0,299,4,0,10,0,3,1,2,0.484167,0.472846,0.720417,0.148642,404,3490,3894,Active,Normal
7050,2011-10-26,4,0,10,8,0,3,1,2,0.44,0.4394,0.67,0.194,26,438,464,298.0,299,4,0,10,0,3,1,2,0.484167,0.472846,0.720417,0.148642,404,3490,3894,Active,Normal
7051,2011-10-26,4,0,10,9,0,3,1,2,0.48,0.4697,0.63,0.2239,14,226,240,298.0,299,4,0,10,0,3,1,2,0.484167,0.472846,0.720417,0.148642,404,3490,3894,Active,Normal
7052,2011-10-26,4,0,10,10,0,3,1,2,0.52,0.5,0.62,0.2537,26,105,131,298.0,299,4,0,10,0,3,1,2,0.484167,0.472846,0.720417,0.148642,404,3490,3894,Active,Normal
7053,2011-10-26,4,0,10,11,0,3,1,1,0.52,0.5,0.59,0.3284,23,132,155,298.0,299,4,0,10,0,3,1,2,0.484167,0.472846,0.720417,0.148642,404,3490,3894,Active,Normal
7054,2011-10-26,4,0,10,12,0,3,1,3,0.58,0.5455,0.53,0.2239,39,155,194,298.0,299,4,0,10,0,3,1,2,0.484167,0.472846,0.720417,0.148642,404,3490,3894,Active,Normal
7055,2011-10-26,4,0,10,13,0,3,1,3,0.56,0.5303,0.6,0.1045,20,62,82,298.0,299,4,0,10,0,3,1,2,0.484167,0.472846,0.720417,0.148642,404,3490,3894,Active,Normal
7056,2011-10-26,4,0,10,14,0,3,1,2,0.52,0.5,0.77,0.0,14,52,66,298.0,299,4,0,10,0,3,1,2,0.484167,0.472846,0.720417,0.148642,404,3490,3894,Active,Normal
7057,2011-10-26,4,0,10,15,0,3,1,2,0.52,0.5,0.77,0.0,11,59,70,298.0,299,4,0,10,0,3,1,2,0.484167,0.472846,0.720417,0.148642,404,3490,3894,Active,Normal
7058,2011-10-26,4,0,10,16,0,3,1,2,0.52,0.5,0.77,0.0896,17,196,213,298.0,299,4,0,10,0,3,1,2,0.484167,0.472846,0.720417,0.148642,404,3490,3894,Active,Normal
7059,2011-10-26,4,0,10,17,0,3,1,2,0.52,0.5,0.77,0.1045,40,414,454,298.0,299,4,0,10,0,3,1,2,0.484167,0.472846,0.720417,0.148642,404,3490,3894,Active,Normal
7060,2011-10-26,4,0,10,18,0,3,1,1,0.52,0.5,0.77,0.1642,55,398,453,298.0,299,4,0,10,0,3,1,2,0.484167,0.472846,0.720417,0.148642,404,3490,3894,Active,Normal
7061,2011-10-26,4,0,10,19,0,3,1,1,0.5,0.4848,0.82,0.0,25,306,331,298.0,299,4,0,10,0,3,1,2,0.484167,0.472846,0.720417,0.148642,404,3490,3894,Active,Normal
7062,2011-10-26,4,0,10,20,0,3,1,1,0.5,0.4848,0.88,0.0,27,180,207,298.0,299,4,0,10,0,3,1,2,0.484167,0.472846,0.720417,0.148642,404,3490,3894,Active,Normal
